"lambda","value","metric","stability","mean","std","lower_range","upper_range"
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998332438916027,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0802640310753585,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996665598011811,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0805439866565225,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0813607439897777,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0822696932624579,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0810923473872174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0810923473872174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808200935122581,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0812270281171945,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808200935122581,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0802640310753585,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0820148314367407,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0810923473872174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0810923473872174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0810923473872174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0813607439897777,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994999476180497,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0813607439897777,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0809567023397092,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0805439866565225,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0812270281171945,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0809567023397092,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808200935122581,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816252789919065,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0817560970303085,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0818859480290221,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0813607439897777,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808200935122581,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0812270281171945,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0809567023397092,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.079401113991476,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808200935122581,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992806977133331,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989194867089129,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0813002226848236,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996395275157057,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,1,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983877564698619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987441120944355,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994597070138713,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98917859980328,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985647387933881,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987422502514034,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991008945951977,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987431831153706,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996397962528072,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987431831153706,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980310446553335,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989202950054748,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990995525029464,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992785450161186,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992790865591584,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991008945951977,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991008945951977,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991008945951977,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994597070138713,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0816860314126867,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99279625850864,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994597070138713,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992806977133331,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983865679884936,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989194867089129,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982046852030257,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98921901525174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996395275157057,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996392576561874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991015614552275,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998196249841415,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992790865591584,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985647387933881,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994588977542619,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,1,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994597070138713,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987431831153706,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996397962528072,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98921901525174,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.97325206724788,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987431831153706,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0814934944628243,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996408558181466,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978489456125325,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0804865400122921,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994624726678051,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.976782605569077,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983865632010029,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978457662002835,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989250556389503,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.991028788953406,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994613006446457,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980324610479162,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985657893528185,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998204221861554,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.973251362657313,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978505254786694,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980281415833898,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,1,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982047066942875,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982060297603195,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98031027187895,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98031027187895,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983877421669653,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983865632010029,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0808777602062516,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983865632010029,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982099662511743,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.973232002352847,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978489456125325,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992828021233705,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992817564139909,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982099662511743,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985647387933881,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985636838748229,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.994616929402956,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98743186857445,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982060297603195,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996411169103871,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.98384190571671,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983865632010029,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998204221861554,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985657893528185,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992822803523374,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.9768493583422,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,1,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998204221861554,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0806825214401796,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989226997728943,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983817803793373,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0819517085537753,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.97492472562726,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0821427466998573,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978473710045869,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989186777625952,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998189402242697,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985604689497079,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985604689497079,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982033682532104,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987394345487446,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982033682532104,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.97492472562726,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.998190786907695,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985604689497079,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985604689497079,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.985604689497079,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989186777625952,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0823330565905874,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989186777625952,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983817803793373,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.978473710045869,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.97664521594107,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983817803793373,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982033682532104,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.992779993879913,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.99458078980514,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.996384385498176,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.989186777625952,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982033682532104,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.987394345487446,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.983817803793373,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.964343240735625,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.982033682532104,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,-0.0821427466998573,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.990981991791385,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0.980252319886239,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
0.0215443469003188,0,"ARI","Internal",1.96,0.196946385566932,1,2
